,Hour,avg_conc,metabolite,std_conc,strain,var_conc,%RSD
328,0.5,0.0,2mecdp_e,0.0,I3,0.0,0.0
329,0.5,0.0,5dpmev_e,0.0,I3,0.0,0.0
330,0.5,0.0,grdp_e,0.0,I3,0.0,0.0
331,0.5,0.0,frdp_e,0.0,I3,0.0,0.0
332,0.5,0.0,ggdp_e,0.0,I3,0.0,0.0
333,0.5,0.0,4c2me_e,0.0,I3,0.0,0.0
334,0.5,583.9548353333333,gly_e,13.24340596035355,I3,175.38780143072796,0.022678818906934718
335,0.5,170.0810715,ala__L_e,1.8417699726346592,I3,3.3921166320986735,0.010828776867357984
336,0.5,2280.0899396666664,ser__L_e,28.392673637539325,I3,806.1439162878205,0.012452435820005478
337,0.5,332.9644664,pro__L_e,6.8126526222678505,I3,46.41223575169302,0.020460599582670214
338,0.5,138.3658126,val__L_e,0.3062326566053106,I3,0.0937784399715461,0.00221321040834411
339,0.5,183.9548803,thr__L_e,1.8804390836598384,I3,3.536051147355453,0.010222284293807008
340,0.5,2.4563146696666665,cys__L_e,0.5289883950500146,I3,0.2798287220975903,0.2153585619882329
341,0.5,474.57898350000005,leu__L_e,24.832905247164103,I3,616.6731830146305,0.05232617985740218
342,0.5,368.25076370000005,ile__L_e,6.252178843079459,I3,39.089740285850404,0.016978047187901756
343,0.5,695.3487736333333,asn__L_e,13.387059275595336,I3,179.21335604830313,0.019252294363942477
344,0.5,46.752006603333335,asp__L_e,1.815043325149432,I3,3.2943822721695066,0.03882278980128358
345,0.5,139.35448523333335,gln__L_e,4.433267176072927,I3,19.653857854445622,0.03181287755934028
346,0.5,282.41741456666665,glu__L_e,12.613492428117159,I3,159.1001912341689,0.04466258728227134
347,0.5,148.68059833333334,met__L_e,3.482242982070763,I3,12.126016186181081,0.02342096427580803
348,0.5,42.15848682666667,his__L_e,1.3386121863013265,I3,1.7918825853144174,0.031751903046354335
349,0.5,389.9562685,phe__L_e,6.9838465344877365,I3,48.77411241727637,0.0179093070137113
350,0.5,75.24535088666669,tyr__L_e,1.2904024709737858,I3,1.665138537095252,0.017149265114297478
351,0.5,32.950170963333335,trp__L_e,0.7397252252851046,I3,0.5471934089230989,0.022449814482245464
352,1.0,1.5056666666666667,OD600,0.04317663977456115,WT,0.0018642222222222157,0.028676094603427814
353,1.0,0.0,ipoh_e,0.0,WT,0.0,0.0
354,1.0,9.47489,glc__D_e,0.0,WT,0.0,0.0
355,1.0,1.02924,ac_e,0.02041649006726347,WT,0.000416833066666668,0.019836471636609024
356,1.0,0.06904583333333333,for_e,0.0012422928058857749,WT,1.5432914155555515e-06,0.017992292161763682
357,1.0,39.99569660666666,pyr_e,12.388215174112917,WT,153.4678752001215,0.3097387025395125
358,1.0,417.7790613,lac__D_e,8.702454989726306,WT,75.73272284821228,0.020830280394251787
359,1.0,154.455494,succ_e,3.299585074342312,WT,10.88726166282256,0.021362691535869303
360,1.0,29.20609052,mal__L_e,0.9086707910920936,WT,0.8256826065839312,0.031112373306856872
361,1.0,0.0,akg_e,0.0,WT,0.0,0.0
362,1.0,0.0,acon__C_e,0.0,WT,0.0,0.0
363,1.0,2.852210334,cit_e,0.17052778328312002,WT,0.029079724871454746,0.05978794104008741
364,1.0,0.0,icit_e,0.0,WT,0.0,0.0
365,1.0,0.0,mev_R_e,0.0,WT,0.0,0.0
366,1.0,0.0,ip_e,0.0,WT,0.0,0.0
367,1.0,0.0,dxyl5p_e,0.0,WT,0.0,0.0
368,1.0,0.0,2me4p_e,0.0,WT,0.0,0.0
369,1.0,0.0,5pmev_e,0.0,WT,0.0,0.0
370,1.0,0.0,ex_con.id,0.0,WT,0.0,0.0
371,1.0,0.0,h2mb4p_e,0.0,WT,0.0,0.0
372,1.0,0.0,2mecdp_e,0.0,WT,0.0,0.0
373,1.0,0.0,5dpmev_e,0.0,WT,0.0,0.0
374,1.0,0.0,grdp_e,0.0,WT,0.0,0.0
375,1.0,0.0,frdp_e,0.0,WT,0.0,0.0
376,1.0,0.0,ggdp_e,0.0,WT,0.0,0.0
377,1.0,0.0,4c2me_e,0.0,WT,0.0,0.0
378,1.0,558.648025,gly_e,0.3490980110360091,WT,0.12186942130929755,0.0006248979597413042
379,1.0,166.26548820000002,ala__L_e,0.7251783027231262,WT,0.525883570740394,0.004361568420325524
380,1.0,0.0,ser__L_e,0.0,WT,0.0,0.0
381,1.0,302.0824356666667,pro__L_e,1.178171713651311,WT,1.3880885868480668,0.003900166227974162
382,1.0,93.27974319999998,val__L_e,1.9257860577507193,WT,3.708651940227057,0.020645276151990088
383,1.0,53.72872386666666,thr__L_e,2.6142708978087565,WT,6.834412327129802,0.04865685818811438
384,1.0,3.6078161553333334,cys__L_e,0.2457567377494986,WT,0.06039637414927583,0.06811786609087697
385,1.0,365.65919176666665,leu__L_e,7.717355795567932,WT,59.55758047538595,0.02110532421811102
386,1.0,263.2680648666667,ile__L_e,3.9089870542071234,WT,15.280179789958884,0.014847934770162297
387,1.0,360.3223258,asn__L_e,10.935588627247862,WT,119.58709862439277,0.03034946170201442
388,1.0,0.0,asp__L_e,0.0,WT,0.0,0.0
389,1.0,34.83398757999999,gln__L_e,1.2350094473157558,WT,1.5252483349591686,0.03545415076236747
390,1.0,96.93071058,glu__L_e,1.9439497055853867,WT,3.7789404578455117,0.020055044412172995
391,1.0,94.30267429999999,met__L_e,1.1330200896771643,WT,1.2837345236120494,0.012014718544171386
392,1.0,27.928165833333335,his__L_e,0.9734745673147012,WT,0.9476527332085447,0.034856373065245194
393,1.0,328.03726209999996,phe__L_e,0.5401091861085404,WT,0.29171793291882997,0.0016464873004088535
394,1.0,55.90563189666667,tyr__L_e,2.4156719039653107,WT,5.835470747607389,0.04320981307268514
395,1.0,22.024982680000004,trp__L_e,0.6236512526310857,WT,0.38894088490832224,0.028315629650751014
396,1.0,1.0306666666666666,OD600,0.027353650985238214,I1,0.0007482222222222235,0.02653976486277964
397,1.0,2.5163938926666667,ipoh_e,0.008533447321593364,I1,7.281972319040896e-05,0.00339114132587181
398,1.0,9.580943332999999,glc__D_e,0.0,I1,0.0,0.0
399,1.0,0.7772760000000001,ac_e,0.008568120602948252,I1,7.341269066666632e-05,0.011023266642670367
400,1.0,0.0487637,for_e,0.005031132383469944,I1,2.531229305999996e-05,0.10317372109724947
401,1.0,792.6787487333335,pyr_e,39.50883234081666,I1,1560.9478329347605,0.04984217427797841
402,1.0,379.28660570000005,lac__D_e,33.159859276997445,I1,1099.5762672702735,0.08742691879613992
403,1.0,93.84976877000001,succ_e,3.392783695792445,I1,11.510981206435043,0.036151220618425024
404,1.0,40.25792206666667,mal__L_e,1.689639281507597,I1,2.8548809016135084,0.04197035502005227
405,1.0,0.0,akg_e,0.0,I1,0.0,0.0
406,1.0,0.0,acon__C_e,0.0,I1,0.0,0.0
407,1.0,2.9338340553333335,cit_e,0.8353760630806456,I1,0.6978531667681188,0.2847386891436614
408,1.0,0.0,icit_e,0.0,I1,0.0,0.0
409,1.0,1.045195263,mev_R_e,0.020704761168711464,I1,0.0004286871350533821,0.01980946709352955
410,1.0,9.171336607,ip_e,0.5643759756177169,I1,0.31852024185444977,0.061536938376785595
411,1.0,0.0,dxyl5p_e,0.0,I1,0.0,0.0
412,1.0,0.0,2me4p_e,0.0,I1,0.0,0.0
413,1.0,0.0,5pmev_e,0.0,I1,0.0,0.0
414,1.0,0.429280361,ex_con.id,0.019152111828558086,I1,0.0003668033874935946,0.04461446077790194
415,1.0,0.0,h2mb4p_e,0.0,I1,0.0,0.0
416,1.0,0.0,2mecdp_e,0.0,I1,0.0,0.0
417,1.0,0.0,5dpmev_e,0.0,I1,0.0,0.0
418,1.0,0.0,grdp_e,0.0,I1,0.0,0.0
419,1.0,0.0,frdp_e,0.0,I1,0.0,0.0
420,1.0,0.0,ggdp_e,0.0,I1,0.0,0.0
421,1.0,0.0,4c2me_e,0.0,I1,0.0,0.0
422,1.0,541.7215023666666,gly_e,13.202230837722407,I1,174.2988990925085,0.024370882049253452
423,1.0,165.46606493333334,ala__L_e,0.1251639087908922,I1,0.015666004063814784,0.0007564324977530651
424,1.0,405.27373336666665,ser__L_e,122.15901479112587,I1,14922.82489473851,0.30142346945688664
425,1.0,322.58267943333334,pro__L_e,3.58806747034516,I1,12.874228171749115,0.011122939014109991
426,1.0,114.21843583333333,val__L_e,1.561816744078911,I1,2.4392715420852507,0.013673946177637225
427,1.0,154.08131333333333,thr__L_e,1.8798373850762045,I1,3.5337885943301424,0.012200294405652162
428,1.0,2.933780783,cys__L_e,0.7641724777720341,I1,0.58395957578425,0.26047361213901377
429,1.0,431.8903539333333,leu__L_e,11.95632606444798,I1,142.9537329593981,0.02768370711584256
430,1.0,331.0725528,ile__L_e,10.65933185336048,I1,113.62135556006538,0.032196362287391894
431,1.0,586.5186692000001,asn__L_e,19.138842570575292,I1,366.29529494126507,0.03263125894471577
432,1.0,0.0,asp__L_e,0.0,I1,0.0,0.0
433,1.0,85.67233978333333,gln__L_e,2.601693762880115,I1,6.768810435809293,0.030367955041963823
434,1.0,170.6410062,glu__L_e,5.60510279751826,I1,31.417177370747023,0.032847337942609134
435,1.0,127.54964013333334,met__L_e,1.7016951060761023,I1,2.895766234043357,0.013341434004025762
436,1.0,32.287839319999996,his__L_e,1.158586950499885,I1,1.3423237218686228,0.0358830747086326
437,1.0,357.2018971,phe__L_e,2.1005471981326482,I1,4.412298531582919,0.005880560028337678
438,1.0,64.23971712333334,tyr__L_e,3.9091467111580416,I1,15.281428009357732,0.06085248949108697
439,1.0,31.538331726666666,trp__L_e,0.6465435459431914,I1,0.41801855680079564,0.020500245591510417
440,1.0,1.0619999999999998,OD600,0.01283225103661341,I2,0.00016466666666666593,0.012083098904532403
441,1.0,2.391354919,ipoh_e,0.16072149635434532,I2,0.025831399390379838,0.06720938622592866
442,1.0,9.63,glc__D_e,0.0,I2,0.0,0.0
443,1.0,0.8833743333333333,ac_e,0.0816985395231899,I2,0.006674651360222221,0.09248461998540057
444,1.0,0.05057019999999999,for_e,0.0038874143291739117,I2,1.5111990166666654e-05,0.0768716423738469
445,1.0,709.4675235,pyr_e,86.63072665603515,I2,7504.88280095268,0.12210668393764067
446,1.0,403.60847096666663,lac__D_e,56.381194021901834,I2,3178.8390393353393,0.1396927915979203
447,1.0,107.03340417,succ_e,8.937194121847524,I2,79.87343877158594,0.0834991112461739
448,1.0,42.26299297333333,mal__L_e,1.515007141824658,I2,2.2952466397797195,0.03584713327758357
449,1.0,0.0,akg_e,0.0,I2,0.0,0.0
450,1.0,0.0,acon__C_e,0.0,I2,0.0,0.0
451,1.0,3.2820778723333333,cit_e,1.2329997455728525,I2,1.520288372582719,0.375676566350412
452,1.0,0.0,icit_e,0.0,I2,0.0,0.0
453,1.0,0.0,mev_R_e,0.0,I2,0.0,0.0
454,1.0,9.916467048666666,ip_e,0.23159631193649244,I2,0.05363685170258511,0.023354720063092638
455,1.0,0.0,dxyl5p_e,0.0,I2,0.0,0.0
456,1.0,0.0,2me4p_e,0.0,I2,0.0,0.0
457,1.0,0.0,5pmev_e,0.0,I2,0.0,0.0
458,1.0,0.15800629466666669,ex_con.id,0.019975851310005698,I2,0.00039903463555945634,0.12642440196542273
459,1.0,0.0,h2mb4p_e,0.0,I2,0.0,0.0
460,1.0,0.0,2mecdp_e,0.0,I2,0.0,0.0
461,1.0,0.0,5dpmev_e,0.0,I2,0.0,0.0
462,1.0,0.0,grdp_e,0.0,I2,0.0,0.0
463,1.0,0.0,frdp_e,0.0,I2,0.0,0.0
464,1.0,0.0,ggdp_e,0.0,I2,0.0,0.0
465,1.0,0.0,4c2me_e,0.0,I2,0.0,0.0
466,1.0,572.7872970999999,gly_e,7.399097797254444,I2,54.74664821333557,0.012917705812813573
467,1.0,168.7151094666667,ala__L_e,2.6230011743125328,I2,6.880135160444926,0.015546925124870119
468,1.0,0.0,ser__L_e,0.0,I2,0.0,0.0
469,1.0,333.2147298666667,pro__L_e,3.8497015146310765,I2,14.820201751752805,0.011553215298049714
470,1.0,112.46113146666666,val__L_e,1.1682478848533169,I2,1.3648031204642488,0.01038801468220675
471,1.0,130.364248,thr__L_e,5.1437539972913005,I2,26.458205184650232,0.03945678417361254
472,1.0,3.042109546666667,cys__L_e,0.17806366970540605,I2,0.031706670468955936,0.05853295779585449
473,1.0,437.7939790333333,leu__L_e,8.267658471714705,I2,68.35417660491593,0.018884815387297076
474,1.0,321.6213294000001,ile__L_e,7.618673226516468,I2,58.04418173243885,0.023688333235639146
475,1.0,582.8382454666668,asn__L_e,22.134921370585896,I2,489.9547440820202,0.03797781209924361
476,1.0,0.0,asp__L_e,0.0,I2,0.0,0.0
477,1.0,74.67498315333333,gln__L_e,3.2640168602358743,I2,10.653806063904055,0.04370964307462553
478,1.0,141.07222753333335,glu__L_e,1.0387145049615087,I2,1.0789278228174322,0.007362997828300934
479,1.0,123.55738976666667,met__L_e,2.0221215600096527,I2,4.0889756034558715,0.016365848807815952
480,1.0,27.26347486,his__L_e,0.6506151208067857,I2,0.4233000354224284,0.0238639837419017
481,1.0,362.47790860000003,phe__L_e,5.664066523497957,I2,32.08164958261023,0.01562596337353166
482,1.0,62.97646351,tyr__L_e,3.4261531787938004,I2,11.738525604558863,0.05440370874826535
483,1.0,32.77334259333333,trp__L_e,0.9518812956775832,I2,0.9060780010608345,0.029044376324043688
484,1.0,0.9166666666666666,OD600,0.006548960901462843,I3,4.2888888888889015e-05,0.007144320983414011
485,1.0,1.4153772056666665,ipoh_e,0.08297617674957937,I3,0.006885045907977436,0.05862477961166274
486,1.0,9.655366667000001,glc__D_e,0.0,I3,0.0,0.0
487,1.0,0.7307076666666666,ac_e,0.02431194842504859,I3,0.0005910708362222226,0.03327178505729184
488,1.0,0.04751816666666667,for_e,0.002597895669361819,I3,6.749061908888892e-06,0.054671630906673985
489,1.0,993.1898036333333,pyr_e,19.2452229772725,I3,370.3786074449374,0.019377185414981835
490,1.0,379.43479303333334,lac__D_e,19.78788560124668,I3,391.56041656802563,0.05215095179610562
491,1.0,95.36380418333334,succ_e,4.03105816517335,I3,16.249429931010738,0.04227031628712915
492,1.0,43.994586876666666,mal__L_e,1.5509054465534333,I3,2.4053077041491044,0.03525218797715281
493,1.0,0.0,akg_e,0.0,I3,0.0,0.0
494,1.0,0.0,acon__C_e,0.0,I3,0.0,0.0
495,1.0,3.9577374899999995,cit_e,1.0457554828955877,I3,1.0936045300061839,0.26423063316803963
496,1.0,0.0,icit_e,0.0,I3,0.0,0.0
497,1.0,0.0,mev_R_e,0.0,I3,0.0,0.0
498,1.0,9.896438995666667,ip_e,0.3258948195375045,I3,0.10620743340138261,0.032930513660540256
499,1.0,0.0,dxyl5p_e,0.0,I3,0.0,0.0
500,1.0,0.0,2me4p_e,0.0,I3,0.0,0.0
501,1.0,0.0,5pmev_e,0.0,I3,0.0,0.0
502,1.0,0.12102477100000002,ex_con.id,0.016886572818052656,I3,0.0002851563415393948,0.13952988862133567
503,1.0,0.0,h2mb4p_e,0.0,I3,0.0,0.0
504,1.0,0.0,2mecdp_e,0.0,I3,0.0,0.0
505,1.0,0.0,5dpmev_e,0.0,I3,0.0,0.0
506,1.0,0.0,grdp_e,0.0,I3,0.0,0.0
507,1.0,0.0,frdp_e,0.0,I3,0.0,0.0
508,1.0,0.0,ggdp_e,0.0,I3,0.0,0.0
509,1.0,0.0,4c2me_e,0.0,I3,0.0,0.0
510,1.0,564.3502303,gly_e,6.864325785755089,I3,47.11896849298221,0.01216323732535046
511,1.0,169.06084123333335,ala__L_e,2.1267191668815415,I3,4.522934414781318,0.01257960833133617
512,1.0,600.8673699999999,ser__L_e,13.812116601983814,I3,190.7745650267969,0.022986963998367586
513,1.0,332.8740082333333,pro__L_e,4.18286617053591,I3,17.496369400613744,0.012565914030764045
514,1.0,122.20999826666667,val__L_e,2.6535272758022868,I3,7.041207003426705,0.021712849303967694
515,1.0,170.86484556666665,thr__L_e,3.633831977193737,I3,13.204734838475742,0.021267288570345023
516,1.0,2.6061756216666665,cys__L_e,0.37780383043214266,I3,0.1427357342891992,0.1449648393957943
517,1.0,449.48966193333337,leu__L_e,10.510461818474274,I3,110.46980763760556,0.023383100232532483
518,1.0,340.53618643333334,ile__L_e,4.084842712556819,I3,16.685939986328552,0.011995326415498305
519,1.0,661.1443828333335,asn__L_e,18.897426990959943,I3,357.11274687866137,0.02858290485653836
520,1.0,0.0,asp__L_e,0.0,I3,0.0,0.0
521,1.0,104.76683176666666,gln__L_e,1.0066589605240643,I3,1.0133622628033898,0.009608565454819355
522,1.0,192.04186673333334,glu__L_e,6.365063637456251,I3,40.514035108867795,0.03314414583510943
523,1.0,135.51450853333333,met__L_e,2.451782282405872,I3,6.011236360319348,0.018092396961339328
524,1.0,26.375172250000002,his__L_e,1.7428214645598987,I3,3.0374266573307103,0.06607810739738007
525,1.0,374.5485036333334,phe__L_e,8.454523692176299,I3,71.47897086157035,0.02257257367246862
526,1.0,70.14764793666667,tyr__L_e,2.7867508455356043,I3,7.765980275093405,0.03972693208547268
527,1.0,29.32771723333333,trp__L_e,0.942606591940916,I3,0.8885071871704685,0.03214046918283729
528,2.0,2.1606666666666667,OD600,0.031008959278820664,WT,0.0009615555555555582,0.014351570169154889
529,2.0,0.0,ipoh_e,0.0,WT,0.0,0.0
530,2.0,9.130653333,glc__D_e,0.0,WT,0.0,0.0
531,2.0,1.37396,ac_e,0.038816703449245454,WT,0.001506736466666664,0.028251698338558222
532,2.0,0.0721304,for_e,0.005696200869585504,WT,3.244670434666665e-05,0.07897087593560419
533,2.0,69.14389892,pyr_e,11.14409290072996,WT,124.1908065800999,0.1611724689350214
534,2.0,565.2061764,lac__D_e,45.24340936515624,WT,2046.9660909831073,0.08004762023891471
535,2.0,160.61329093333333,succ_e,2.1200089826857824,WT,4.494438086668406,0.013199461703114885
536,2.0,27.284540396666667,mal__L_e,1.5482749142024972,WT,2.39715520994875,0.056745500994095865
537,2.0,0.0,akg_e,0.0,WT,0.0,0.0
538,2.0,1.3909993233333333,acon__C_e,0.4806561422779941,WT,0.23103032710956328,0.3455473588054447
539,2.0,7.937484835999999,cit_e,3.496268669273355,WT,12.223894607742478,0.44047563447507104
540,2.0,0.0,icit_e,0.0,WT,0.0,0.0
541,2.0,0.0,mev_R_e,0.0,WT,0.0,0.0
542,2.0,0.0,ip_e,0.0,WT,0.0,0.0
543,2.0,0.16088140033333334,dxyl5p_e,0.11377213276460968,WT,0.01294409819380797,0.7071801496561004
544,2.0,0.0,2me4p_e,0.0,WT,0.0,0.0
545,2.0,0.0,5pmev_e,0.0,WT,0.0,0.0
546,2.0,0.0,ex_con.id,0.0,WT,0.0,0.0
547,2.0,0.0,h2mb4p_e,0.0,WT,0.0,0.0
548,2.0,0.0,2mecdp_e,0.0,WT,0.0,0.0
549,2.0,0.0,5dpmev_e,0.0,WT,0.0,0.0
550,2.0,0.0,grdp_e,0.0,WT,0.0,0.0
551,2.0,0.0,frdp_e,0.0,WT,0.0,0.0
552,2.0,0.0,ggdp_e,0.0,WT,0.0,0.0
553,2.0,0.0,4c2me_e,0.0,WT,0.0,0.0
554,2.0,436.3949445,gly_e,3.6480027407472875,WT,13.30792399649972,0.008359406511748184
555,2.0,135.766606,ala__L_e,1.320965976660545,WT,1.7449511114947476,0.009729682545504196
556,2.0,44.47644821,ser__L_e,1.2166458989907025,WT,1.4802272435308947,0.027354834928503893
557,2.0,218.43042936666666,pro__L_e,1.7984184529161178,WT,3.2343089317892026,0.008233369581933183
558,2.0,62.151075856666665,val__L_e,1.7927925108666372,WT,3.214104987019501,0.02884571966221776
559,2.0,0.218402305,thr__L_e,0.3088675017845452,WT,0.09539913365862603,1.414213562373095
560,2.0,2.5294273423333333,cys__L_e,1.790485065656781,WT,3.2058367703399675,0.7078618293123626
561,2.0,311.49711836666665,leu__L_e,6.248850676756196,WT,39.04813478039637,0.02006070139435642
562,2.0,172.7489776333333,ile__L_e,4.4825784013371655,WT,20.093509124134457,0.025948509002765963
563,2.0,0.0,asn__L_e,0.0,WT,0.0,0.0
564,2.0,0.0,asp__L_e,0.0,WT,0.0,0.0
565,2.0,2.365934758333333,gln__L_e,0.2191699006377902,WT,0.04803544534557883,0.09263564849614998
566,2.0,12.05284452,glu__L_e,0.7721468765534503,WT,0.5962107989712492,0.06406345616357874
567,2.0,51.62911597000001,met__L_e,0.5649537270964675,WT,0.3191727137601899,0.01094254117046559
568,2.0,11.27308628,his__L_e,0.5861899292075945,WT,0.34361863310440466,0.05199906349049912
569,2.0,275.8648672,phe__L_e,4.664578915880124,WT,21.758296462473396,0.016908927052673
570,2.0,32.2135581,tyr__L_e,2.2174795434792016,WT,4.917215525748729,0.06883683996022785
571,2.0,11.208149536666667,trp__L_e,0.18889088331745219,WT,0.035679765800447336,0.01685299457323522
572,2.0,1.499666666666667,OD600,0.026712460679532205,I1,0.0007135555555555542,0.01781226540088833
573,2.0,10.535111067666667,ipoh_e,0.3966277083543517,I1,0.15731353903442466,0.03764817530701149
574,2.0,9.099366667,glc__D_e,0.0,I1,0.0,0.0
575,2.0,1.0423066666666667,ac_e,0.024950751937010282,I1,0.0006225400222222223,0.02393801434351721
576,2.0,0.03788336666666667,for_e,0.007698967158579708,I1,5.9274095308888896e-05,0.20322816676570563
577,2.0,52.565824709999994,pyr_e,10.391579297127112,I1,107.98492028848081,0.1976869830247378
578,2.0,280.61114806666666,lac__D_e,11.648434503559253,I1,135.6860263837097,0.04151094703048596
579,2.0,88.97177903,succ_e,2.43437425563373,I1,5.926178016492278,0.027361195675461254
580,2.0,28.11335239,mal__L_e,0.4215044741064262,I1,0.17766602169173493,0.014993034920173965
581,2.0,0.0,akg_e,0.0,I1,0.0,0.0
582,2.0,0.0,acon__C_e,0.0,I1,0.0,0.0
583,2.0,2.958238289666667,cit_e,1.5945484948966,I1,2.5425849025770124,0.5390196254529155
584,2.0,0.0,icit_e,0.0,I1,0.0,0.0
585,2.0,3.101675035,mev_R_e,0.05857263223566059,I1,0.0034307532470139457,0.018884193725878375
586,2.0,22.202820796666668,ip_e,0.44931511511328,I1,0.20188407266926003,0.02023684824681088
587,2.0,0.0,dxyl5p_e,0.0,I1,0.0,0.0
588,2.0,0.0,2me4p_e,0.0,I1,0.0,0.0
589,2.0,0.0,5pmev_e,0.0,I1,0.0,0.0
590,2.0,0.8074113063333334,ex_con.id,0.03977748415563013,I1,0.0015822482457514058,0.04926545348525044
591,2.0,0.0,h2mb4p_e,0.0,I1,0.0,0.0
592,2.0,0.0,2mecdp_e,0.0,I1,0.0,0.0
593,2.0,0.0,5dpmev_e,0.0,I1,0.0,0.0
594,2.0,0.0,grdp_e,0.0,I1,0.0,0.0
595,2.0,0.0,frdp_e,0.0,I1,0.0,0.0
596,2.0,0.0,ggdp_e,0.0,I1,0.0,0.0
597,2.0,0.0,4c2me_e,0.0,I1,0.0,0.0
598,2.0,565.6395653666667,gly_e,7.356515351700368,I1,54.11831811980319,0.013005659084211385
599,2.0,160.35800603333334,ala__L_e,2.1196438221149787,I1,4.492889932630195,0.013218197672490216
600,2.0,50.659945263333334,ser__L_e,5.678876364283794,I1,32.249636760821126,0.1120979569710284
601,2.0,307.5743870666667,pro__L_e,4.327202265257827,I1,18.72467944445247,0.014068799117268197
602,2.0,93.72335496666666,val__L_e,0.2481964565314732,I1,0.06160148103477947,0.0026481815191074405
603,2.0,61.04173618666667,thr__L_e,3.361864897106973,I1,11.302135586400077,0.05507485709165173
604,2.0,3.3189394513333332,cys__L_e,0.24247118712083363,I1,0.058792276583786315,0.07305682754273343
605,2.0,397.05963936666666,leu__L_e,15.030674024912022,I1,225.92116164316496,0.037854953096937344
606,2.0,272.6096386,ile__L_e,3.5119308713677344,I1,12.333658445265733,0.012882636466573323
607,2.0,484.9580180333334,asn__L_e,7.264704924301022,I1,52.77593763716352,0.014980069725956537
608,2.0,0.0,asp__L_e,0.0,I1,0.0,0.0
609,2.0,21.482046659999998,gln__L_e,1.3182487513209966,I1,1.7377797703593667,0.061365137697778224
610,2.0,37.61966548,glu__L_e,2.2062288912485526,I1,4.867445920579818,0.05864562757532932
611,2.0,99.82316055000001,met__L_e,1.6654068820413548,I1,2.773580082750707,0.016683571957303196
612,2.0,16.571100163333334,his__L_e,0.5640739423550181,I1,0.3181794124439322,0.034039619385267936
613,2.0,331.0983808,phe__L_e,4.597151016012428,I1,21.1337974640241,0.01388454695823275
614,2.0,52.34989261333333,tyr__L_e,1.0606798490396576,I1,1.1250417421587908,0.020261356730453088
615,2.0,21.567774026666665,trp__L_e,0.10659413865650524,I1,0.011362310395922266,0.004942287438875747
616,2.0,1.6643333333333332,OD600,0.019482185594936554,I2,0.0003795555555555534,0.011705699336032379
617,2.0,11.391739453333335,ipoh_e,0.5094045818518309,I2,0.2594930280116387,0.044717014810479544
618,2.0,9.213263332999999,glc__D_e,0.0,I2,0.0,0.0
619,2.0,1.0665766666666665,ac_e,0.010423321074505082,I2,0.00010864562222222177,0.009772688077905088
620,2.0,0.03411546666666667,for_e,0.0028370168068275942,I2,8.048664362222238e-06,0.08315925543529408
621,2.0,53.80371738,pyr_e,16.67354321640355,I2,278.0070433892769,0.30989574751207555
622,2.0,399.0416845666667,lac__D_e,22.347749994086623,I2,499.4219297981987,0.05600354764529131
623,2.0,97.79276214,succ_e,5.195841754544836,I2,26.99677153827156,0.0531311483676724
624,2.0,22.473361053333335,mal__L_e,0.7971155861494308,I2,0.6353932576823507,0.03546935343839899
625,2.0,0.0,akg_e,0.0,I2,0.0,0.0
626,2.0,0.781683612,acon__C_e,0.17193275574870837,I2,0.029560872499345008,0.21995184894410752
627,2.0,3.7269102713333333,cit_e,1.6646905165555508,I2,2.7711945159099867,0.4466677208088495
628,2.0,0.0,icit_e,0.0,I2,0.0,0.0
629,2.0,2.36113904,mev_R_e,0.10603513412702018,I2,0.01124344966933516,0.04490846677416345
630,2.0,27.092811073333337,ip_e,0.34564044759700574,I2,0.11946731901505847,0.012757644330868624
631,2.0,0.0,dxyl5p_e,0.0,I2,0.0,0.0
632,2.0,0.0,2me4p_e,0.0,I2,0.0,0.0
633,2.0,0.0,5pmev_e,0.0,I2,0.0,0.0
634,2.0,0.7131917086666667,ex_con.id,0.027792274062959327,I2,0.0007724104975906417,0.03896886871402055
635,2.0,0.0,h2mb4p_e,0.0,I2,0.0,0.0
636,2.0,0.0,2mecdp_e,0.0,I2,0.0,0.0
637,2.0,0.0,5dpmev_e,0.0,I2,0.0,0.0
638,2.0,0.0,grdp_e,0.0,I2,0.0,0.0
639,2.0,0.0,frdp_e,0.0,I2,0.0,0.0
640,2.0,0.0,ggdp_e,0.0,I2,0.0,0.0
641,2.0,0.0,4c2me_e,0.0,I2,0.0,0.0
642,2.0,575.8643943666666,gly_e,8.960471800353307,I2,80.29005488492685,0.015560037897824884
643,2.0,157.42026343333336,ala__L_e,3.015222095937921,I2,9.091564287832268,0.01915396423672516
644,2.0,48.48377246333333,ser__L_e,3.484565943714436,I2,12.142199816094477,0.07187076761301314
645,2.0,292.93281513333335,pro__L_e,3.692519790631522,I2,13.63470240420546,0.012605347027955228
646,2.0,86.94595351666668,val__L_e,0.9476190416595119,I2,0.8979818481156918,0.010898943577378363
647,2.0,25.026259116666665,thr__L_e,3.0556770589151228,I2,9.337162288380174,0.12209883405547185
648,2.0,3.652460177,cys__L_e,0.38186069632491854,I2,0.14581759139775166,0.10454890069152382
649,2.0,386.45502873333334,leu__L_e,9.964453208650022,I2,99.29032774737573,0.025784250346825795
650,2.0,252.4880658,ile__L_e,5.464308769725586,I2,29.85867033089995,0.02164184969460678
651,2.0,397.5651704,asn__L_e,32.32155149929785,I2,1044.6826913217628,0.08129875025716751
652,2.0,0.0,asp__L_e,0.0,I2,0.0,0.0
